Year.Month.Day,year-month-day,PC05,year,month,day
2009-07-28,2009-7-28,1.84,2009,7,28
2009-07-29,2009-7-29,2.4,2009,7,29
2009-07-03,2009-7-3,9.15,2009,7,3
2009-07-30,2009-7-30,6.7,2009,7,30
2009-07-31,2009-7-31,2.1,2009,7,31
2009-07-04,2009-7-4,30.88,2009,7,4
2009-07-05,2009-7-5,15.91,2009,7,5
2009-07-06,2009-7-6,8.8,2009,7,6
2009-07-07,2009-7-7,11.66,2009,7,7
2009-07-08,2009-7-8,8.71,2009,7,8
2009-07-09,2009-7-9,12.7,2009,7,9
2009-08-01,2009-8-1,1.93,2009,8,1
2009-08-10,2009-8-10,5.9,2009,8,10
2009-08-19,2009-8-19,1.45,2009,8,19
2009-08-02,2009-8-2,2.505,2009,8,2
2009-08-20,2009-8-20,0.86,2009,8,20
2009-08-21,2009-8-21,1.89,2009,8,21
2009-08-22,2009-8-22,4.7,2009,8,22
2009-08-23,2009-8-23,3.8,2009,8,23
2009-08-24,2009-8-24,5.1,2009,8,24
2009-08-25,2009-8-25,5.49,2009,8,25
2009-08-26,2009-8-26,2.8,2009,8,26
2009-08-27,2009-8-27,5.415,2009,8,27
2009-08-28,2009-8-28,16.4,2009,8,28
2009-08-29,2009-8-29,1.4,2009,8,29
2009-08-03,2009-8-3,6.9,2009,8,3
2009-08-30,2009-8-30,1.5,2009,8,30
2009-08-31,2009-8-31,4.26,2009,8,31
2009-08-04,2009-8-4,2.17,2009,8,4
2009-08-05,2009-8-5,2.6,2009,8,5
2009-08-06,2009-8-6,0.805,2009,8,6
2009-08-07,2009-8-7,1.7,2009,8,7
2009-08-08,2009-8-8,5.3,2009,8,8
2009-08-09,2009-8-9,12.1,2009,8,9
2009-09-01,2009-9-1,1.625,2009,9,1
2009-09-10,2009-9-10,4.37,2009,9,10
2009-09-11,2009-9-11,0.765,2009,9,11
2009-09-12,2009-9-12,2.755,2009,9,12
2009-09-13,2009-9-13,5.56,2009,9,13
2009-09-14,2009-9-14,7.5,2009,9,14
2009-09-15,2009-9-15,7.66,2009,9,15
2009-09-16,2009-9-16,4.25,2009,9,16
2009-09-19,2009-9-19,27.18,2009,9,19
2009-09-02,2009-9-2,2.505,2009,9,2
2009-09-20,2009-9-20,15.99,2009,9,20
2009-09-21,2009-9-21,4.66,2009,9,21
2009-09-22,2009-9-22,1.96,2009,9,22
2009-09-23,2009-9-23,43.665,2009,9,23
2009-09-24,2009-9-24,9.28,2009,9,24
2009-09-25,2009-9-25,18.215,2009,9,25
2009-09-26,2009-9-26,15.035,2009,9,26
2009-09-27,2009-9-27,12.8,2009,9,27
2009-09-28,2009-9-28,8.22,2009,9,28
2009-09-29,2009-9-29,8.62,2009,9,29
2009-09-03,2009-9-3,0.63,2009,9,3
2009-09-30,2009-9-30,10.4,2009,9,30
2009-09-04,2009-9-4,1.355,2009,9,4
2009-09-05,2009-9-5,2.615,2009,9,5
2009-09-06,2009-9-6,2.625,2009,9,6
2009-09-07,2009-9-7,1.4,2009,9,7
2009-09-08,2009-9-8,4.1,2009,9,8
2009-09-09,2009-9-9,6.325,2009,9,9
2010-01-01,2010-1-1,103.17,2010,1,1
2010-01-10,2010-1-10,21.87,2010,1,10
2010-01-11,2010-1-11,32.8,2010,1,11
2010-01-12,2010-1-12,42.635,2010,1,12
2010-01-13,2010-1-13,28.515,2010,1,13
2010-01-14,2010-1-14,65.705,2010,1,14
2010-01-15,2010-1-15,50.735,2010,1,15
2010-01-16,2010-1-16,29.925,2010,1,16
2010-01-17,2010-1-17,20.105,2010,1,17
2010-01-18,2010-1-18,263.85,2010,1,18
2010-01-19,2010-1-19,118.07,2010,1,19
2010-01-02,2010-1-2,50.6,2010,1,2
2010-01-20,2010-1-20,67.235,2010,1,20
2010-01-21,2010-1-21,32.82,2010,1,21
2010-01-22,2010-1-22,28.37,2010,1,22
2010-01-23,2010-1-23,24.735,2010,1,23
2010-01-24,2010-1-24,30.74,2010,1,24
2010-01-25,2010-1-25,35.035,2010,1,25
2010-01-26,2010-1-26,27.51,2010,1,26
2010-01-27,2010-1-27,14.96,2010,1,27
2010-01-28,2010-1-28,9.1,2010,1,28
2010-01-29,2010-1-29,21.28,2010,1,29
2010-01-03,2010-1-3,24.28,2010,1,3
2010-01-30,2010-1-30,9.225,2010,1,30
2010-01-31,2010-1-31,12.28,2010,1,31
2010-01-04,2010-1-4,10.395,2010,1,4
2010-01-05,2010-1-5,16.5,2010,1,5
2010-01-06,2010-1-6,42.135,2010,1,6
2010-01-07,2010-1-7,81.935,2010,1,7
2010-01-08,2010-1-8,63.775,2010,1,8
2010-01-09,2010-1-9,45.705,2010,1,9
2010-10-01,2010-10-1,20.17,2010,10,1
2010-10-10,2010-10-10,24.335,2010,10,10
2010-10-11,2010-10-11,12.96,2010,10,11
2010-10-12,2010-10-12,4.785,2010,10,12
2010-10-13,2010-10-13,3.96,2010,10,13
2010-10-14,2010-10-14,5.6,2010,10,14
2010-10-15,2010-10-15,12.42,2010,10,15
2010-10-16,2010-10-16,24.77,2010,10,16
2010-10-17,2010-10-17,43.335,2010,10,17
2010-10-18,2010-10-18,42.505,2010,10,18
2010-10-19,2010-10-19,15.08,2010,10,19
2010-10-02,2010-10-2,3.885,2010,10,2
2010-10-20,2010-10-20,18.85,2010,10,20
2010-10-21,2010-10-21,15,2010,10,21
2010-10-22,2010-10-22,2.47,2010,10,22
2010-10-23,2010-10-23,7.71,2010,10,23
2010-10-24,2010-10-24,8.355,2010,10,24
2010-10-25,2010-10-25,1.755,2010,10,25
2010-10-26,2010-10-26,3.1,2010,10,26
2010-10-27,2010-10-27,11.34,2010,10,27
2010-10-28,2010-10-28,45.545,2010,10,28
2010-10-29,2010-10-29,47.545,2010,10,29
2010-10-03,2010-10-3,5.4,2010,10,3
2010-10-30,2010-10-30,203.91,2010,10,30
2010-10-31,2010-10-31,204.42,2010,10,31
2010-10-04,2010-10-4,9.7,2010,10,4
2010-10-05,2010-10-5,5.775,2010,10,5
2010-10-06,2010-10-6,8.96,2010,10,6
2010-10-07,2010-10-7,3,2010,10,7
2010-10-08,2010-10-8,2.45,2010,10,8
2010-10-09,2010-10-9,5.06,2010,10,9
2010-11-01,2010-11-1,365.05,2010,11,1
2010-11-10,2010-11-10,51.335,2010,11,10
2010-11-11,2010-11-11,50.23,2010,11,11
2010-11-12,2010-11-12,57.405,2010,11,12
2010-11-13,2010-11-13,49.37,2010,11,13
2010-11-14,2010-11-14,55.64,2010,11,14
2010-11-15,2010-11-15,44.75,2010,11,15
2010-11-16,2010-11-16,20.31,2010,11,16
2010-11-17,2010-11-17,26.975,2010,11,17
2010-11-18,2010-11-18,31.9,2010,11,18
2010-11-19,2010-11-19,25.425,2010,11,19
2010-11-02,2010-11-2,244.89,2010,11,2
2010-11-20,2010-11-20,47.17,2010,11,20
2010-11-21,2010-11-21,49.97,2010,11,21
2010-11-22,2010-11-22,28.8,2010,11,22
2010-11-23,2010-11-23,26.925,2010,11,23
2010-11-24,2010-11-24,26.7,2010,11,24
2010-11-25,2010-11-25,14.875,2010,11,25
2010-11-26,2010-11-26,14.04,2010,11,26
2010-11-27,2010-11-27,19.22,2010,11,27
2010-11-28,2010-11-28,14.91,2010,11,28
2010-11-29,2010-11-29,10.215,2010,11,29
2010-11-03,2010-11-3,107.275,2010,11,3
2010-11-30,2010-11-30,7.7,2010,11,30
2010-11-04,2010-11-4,30.34,2010,11,4
2010-11-05,2010-11-5,32.37,2010,11,5
2010-11-06,2010-11-6,56,2010,11,6
2010-11-07,2010-11-7,55.37,2010,11,7
2010-11-08,2010-11-8,14.88,2010,11,8
2010-11-09,2010-11-9,36.05,2010,11,9
2010-12-01,2010-12-1,16.13,2010,12,1
2010-12-10,2010-12-10,49.7,2010,12,10
2010-12-11,2010-12-11,92.01,2010,12,11
2010-12-12,2010-12-12,43.445,2010,12,12
2010-12-13,2010-12-13,34.305,2010,12,13
2010-12-14,2010-12-14,28.2,2010,12,14
2010-12-15,2010-12-15,49.705,2010,12,15
2010-12-16,2010-12-16,56.035,2010,12,16
2010-12-17,2010-12-17,36.93,2010,12,17
2010-12-18,2010-12-18,44.305,2010,12,18
2010-12-19,2010-12-19,60,2010,12,19
2010-12-02,2010-12-2,47.6,2010,12,2
2010-12-20,2010-12-20,72.905,2010,12,20
2010-12-21,2010-12-21,49.37,2010,12,21
2010-12-22,2010-12-22,51.805,2010,12,22
2010-12-23,2010-12-23,52.7,2010,12,23
2010-12-24,2010-12-24,24.04,2010,12,24
2010-12-25,2010-12-25,36.435,2010,12,25
2010-12-26,2010-12-26,37.675,2010,12,26
2010-12-27,2010-12-27,19.64,2010,12,27
2010-12-28,2010-12-28,18.45,2010,12,28
2010-12-29,2010-12-29,22.67,2010,12,29
2010-12-03,2010-12-3,121.885,2010,12,3
2010-12-30,2010-12-30,270.275,2010,12,30
2010-12-31,2010-12-31,255.78,2010,12,31
2010-12-04,2010-12-4,73.57,2010,12,4
2010-12-05,2010-12-5,43.235,2010,12,5
2010-12-06,2010-12-6,24.67,2010,12,6
2010-12-07,2010-12-7,34.035,2010,12,7
2010-12-08,2010-12-8,109.905,2010,12,8
2010-12-09,2010-12-9,55.01,2010,12,9
2010-02-01,2010-2-1,5.03,2010,2,1
2010-02-10,2010-2-10,13.205,2010,2,10
2010-02-11,2010-2-11,12.52,2010,2,11
2010-02-12,2010-2-12,14.555,2010,2,12
2010-02-13,2010-2-13,55.535,2010,2,13
2010-02-14,2010-2-14,63.17,2010,2,14
2010-02-15,2010-2-15,62.045,2010,2,15
2010-02-16,2010-2-16,67.47,2010,2,16
2010-02-17,2010-2-17,71.77,2010,2,17
2010-02-18,2010-2-18,69.3,2010,2,18
2010-02-19,2010-2-19,74.03,2010,2,19
2010-02-02,2010-2-2,13.11,2010,2,2
2010-02-20,2010-2-20,73.545,2010,2,20
2010-02-21,2010-2-21,27.675,2010,2,21
2010-02-22,2010-2-22,29.62,2010,2,22
2010-02-23,2010-2-23,51.8,2010,2,23
2010-02-24,2010-2-24,37.235,2010,2,24
2010-02-25,2010-2-25,36.535,2010,2,25
2010-02-26,2010-2-26,55.025,2010,2,26
2010-02-27,2010-2-27,148.84,2010,2,27
2010-02-28,2010-2-28,174.175,2010,2,28
2010-02-03,2010-2-3,24.705,2010,2,3
2010-02-04,2010-2-4,72.9,2010,2,4
2010-02-05,2010-2-5,107.8,2010,2,5
2010-02-06,2010-2-6,81.835,2010,2,6
2010-02-07,2010-2-7,81.17,2010,2,7
2010-02-08,2010-2-8,27.28,2010,2,8
2010-02-09,2010-2-9,15.67,2010,2,9
2010-03-01,2010-3-1,183.33,2010,3,1
2010-03-10,2010-3-10,107.77,2010,3,10
2010-03-11,2010-3-11,192.215,2010,3,11
2010-03-12,2010-3-12,468.315,2010,3,12
2010-03-13,2010-3-13,360.54,2010,3,13
2010-03-14,2010-3-14,214.785,2010,3,14
2010-03-15,2010-3-15,53.33,2010,3,15
2010-03-16,2010-3-16,56.2,2010,3,16
2010-03-17,2010-3-17,43.085,2010,3,17
2010-03-18,2010-3-18,48.12,2010,3,18
2010-03-19,2010-3-19,2477.515,2010,3,19
2010-03-02,2010-3-2,350.84,2010,3,2
2010-03-20,2010-3-20,547.02,2010,3,20
2010-03-21,2010-3-21,697.835,2010,3,21
2010-03-22,2010-3-22,655.525,2010,3,22
2010-03-23,2010-3-23,223.24,2010,3,23
2010-03-24,2010-3-24,162.2,2010,3,24
2010-03-25,2010-3-25,126.32,2010,3,25
2010-03-26,2010-3-26,83.945,2010,3,26
2010-03-27,2010-3-27,154.44,2010,3,27
2010-03-28,2010-3-28,458.125,2010,3,28
2010-03-29,2010-3-29,361.01,2010,3,29
2010-03-03,2010-3-3,421.71,2010,3,3
2010-03-30,2010-3-30,443.4,2010,3,30
2010-03-31,2010-3-31,447.83,2010,3,31
2010-03-04,2010-3-4,364.495,2010,3,4
2010-03-05,2010-3-5,307.35,2010,3,5
2010-03-06,2010-3-6,145.31,2010,3,6
2010-03-07,2010-3-7,101.325,2010,3,7
2010-03-08,2010-3-8,100.525,2010,3,8
2010-03-09,2010-3-9,172.315,2010,3,9
2010-04-01,2010-4-1,320.455,2010,4,1
2010-04-10,2010-4-10,280.07,2010,4,10
2010-04-11,2010-4-11,167.115,2010,4,11
2010-04-12,2010-4-12,120.28,2010,4,12
2010-04-13,2010-4-13,58.88,2010,4,13
2010-04-14,2010-4-14,53.95,2010,4,14
2010-04-15,2010-4-15,52.86,2010,4,15
2010-04-16,2010-4-16,95.14,2010,4,16
2010-04-17,2010-4-17,82.635,2010,4,17
2010-04-18,2010-4-18,50.405,2010,4,18
2010-04-19,2010-4-19,139.515,2010,4,19
2010-04-02,2010-4-2,164.425,2010,4,2
2010-04-20,2010-4-20,90.65,2010,4,20
2010-04-21,2010-4-21,124.77,2010,4,21
2010-04-22,2010-4-22,113.02,2010,4,22
2010-04-23,2010-4-23,35,2010,4,23
2010-04-24,2010-4-24,308.19,2010,4,24
2010-04-25,2010-4-25,32.975,2010,4,25
2010-04-26,2010-4-26,107.925,2010,4,26
2010-04-27,2010-4-27,24.96,2010,4,27
2010-04-28,2010-4-28,22.81,2010,4,28
2010-04-29,2010-4-29,37.32,2010,4,29
2010-04-03,2010-4-3,53.79,2010,4,3
2010-04-30,2010-4-30,54.18,2010,4,30
2010-04-04,2010-4-4,33.155,2010,4,4
2010-04-05,2010-4-5,43.27,2010,4,5
2010-04-06,2010-4-6,105.875,2010,4,6
2010-04-07,2010-4-7,223.97,2010,4,7
2010-04-08,2010-4-8,532.58,2010,4,8
2010-04-09,2010-4-9,424.5,2010,4,9
2010-05-01,2010-5-1,53.145,2010,5,1
2010-05-10,2010-5-10,37.345,2010,5,10
2010-05-11,2010-5-11,63.6,2010,5,11
2010-05-12,2010-5-12,55.61,2010,5,12
2010-05-13,2010-5-13,34.4,2010,5,13
2010-05-14,2010-5-14,44.65,2010,5,14
2010-05-15,2010-5-15,37.19,2010,5,15
2010-05-16,2010-5-16,31.64,2010,5,16
2010-05-17,2010-5-17,58.905,2010,5,17
2010-05-18,2010-5-18,28.6,2010,5,18
2010-05-19,2010-5-19,45.045,2010,5,19
2010-05-02,2010-5-2,60.9,2010,5,2
2010-05-20,2010-5-20,40.475,2010,5,20
2010-05-21,2010-5-21,11.05,2010,5,21
2010-05-22,2010-5-22,13.285,2010,5,22
2010-05-23,2010-5-23,54.39,2010,5,23
2010-05-24,2010-5-24,17.005,2010,5,24
2010-05-25,2010-5-25,18.3,2010,5,25
2010-05-26,2010-5-26,51.44,2010,5,26
2010-05-27,2010-5-27,59.7,2010,5,27
2010-05-28,2010-5-28,63.225,2010,5,28
2010-05-29,2010-5-29,13.9,2010,5,29
2010-05-03,2010-5-3,22.02,2010,5,3
2010-05-30,2010-5-30,12.745,2010,5,30
2010-05-31,2010-5-31,38.3,2010,5,31
2010-05-04,2010-5-4,45.48,2010,5,4
2010-05-05,2010-5-5,31.175,2010,5,5
2010-05-06,2010-5-6,44.57,2010,5,6
2010-05-07,2010-5-7,25.9,2010,5,7
2010-05-08,2010-5-8,44.7,2010,5,8
2010-05-09,2010-5-9,85.47,2010,5,9
2010-06-01,2010-6-1,29.34,2010,6,1
2010-06-10,2010-6-10,28.54,2010,6,10
2010-06-11,2010-6-11,24.7,2010,6,11
2010-06-12,2010-6-12,53.975,2010,6,12
2010-06-13,2010-6-13,79.71,2010,6,13
2010-06-14,2010-6-14,38.6,2010,6,14
2010-06-15,2010-6-15,15.37,2010,6,15
2010-06-16,2010-6-16,22.34,2010,6,16
2010-06-17,2010-6-17,38.18,2010,6,17
2010-06-18,2010-6-18,11.04,2010,6,18
2010-06-19,2010-6-19,61.64,2010,6,19
2010-06-02,2010-6-2,28.84,2010,6,2
2010-06-20,2010-6-20,24.35,2010,6,20
2010-06-21,2010-6-21,17.06,2010,6,21
2010-06-22,2010-6-22,6.125,2010,6,22
2010-06-23,2010-6-23,12.785,2010,6,23
2010-06-24,2010-6-24,49.84,2010,6,24
2010-06-25,2010-6-25,14.3,2010,6,25
2010-06-26,2010-6-26,8.745,2010,6,26
2010-06-27,2010-6-27,5.21,2010,6,27
2010-06-28,2010-6-28,16.315,2010,6,28
2010-06-29,2010-6-29,54.31,2010,6,29
2010-06-03,2010-6-3,22.92,2010,6,3
2010-06-30,2010-6-30,40.285,2010,6,30
2010-06-04,2010-6-4,5.3,2010,6,4
2010-06-05,2010-6-5,7.59,2010,6,5
2010-06-06,2010-6-6,22.63,2010,6,6
2010-06-07,2010-6-7,21.29,2010,6,7
2010-06-08,2010-6-8,20.88,2010,6,8
2010-06-09,2010-6-9,22.695,2010,6,9
2010-07-01,2010-7-1,13.445,2010,7,1
2010-07-10,2010-7-10,4.98,2010,7,10
2010-07-11,2010-7-11,2.505,2010,7,11
2010-07-12,2010-7-12,0.985,2010,7,12
2010-07-13,2010-7-13,2.78,2010,7,13
2010-07-14,2010-7-14,10.805,2010,7,14
2010-07-15,2010-7-15,25.035,2010,7,15
2010-07-16,2010-7-16,3.36,2010,7,16
2010-07-17,2010-7-17,3.505,2010,7,17
2010-07-18,2010-7-18,3.47,2010,7,18
2010-07-19,2010-7-19,6.4,2010,7,19
2010-07-02,2010-7-2,12.96,2010,7,2
2010-07-20,2010-7-20,15.87,2010,7,20
2010-07-21,2010-7-21,13.52,2010,7,21
2010-07-22,2010-7-22,11.43,2010,7,22
2010-07-23,2010-7-23,14.75,2010,7,23
2010-07-24,2010-7-24,6.205,2010,7,24
2010-07-25,2010-7-25,10.04,2010,7,25
2010-07-26,2010-7-26,18.235,2010,7,26
2010-07-27,2010-7-27,6.3,2010,7,27
2010-07-28,2010-7-28,4.885,2010,7,28
2010-07-29,2010-7-29,4.53,2010,7,29
2010-07-03,2010-7-3,2.045,2010,7,3
2010-07-30,2010-7-30,4.675,2010,7,30
2010-07-04,2010-7-4,5.42,2010,7,4
2010-07-05,2010-7-5,17.7,2010,7,5
2010-07-06,2010-7-6,9.41,2010,7,6
2010-07-07,2010-7-7,28.35,2010,7,7
2010-07-08,2010-7-8,10.4,2010,7,8
2010-07-09,2010-7-9,5.465,2010,7,9
2010-08-01,2010-8-1,9.465,2010,8,1
2010-08-10,2010-8-10,2.49,2010,8,10
2010-08-11,2010-8-11,2.5,2010,8,11
2010-08-12,2010-8-12,6.235,2010,8,12
2010-08-13,2010-8-13,2.7,2010,8,13
2010-08-14,2010-8-14,7.735,2010,8,14
2010-08-15,2010-8-15,2.3,2010,8,15
2010-08-16,2010-8-16,6.105,2010,8,16
2010-08-17,2010-8-17,6.46,2010,8,17
2010-08-18,2010-8-18,0.98,2010,8,18
2010-08-19,2010-8-19,3.6,2010,8,19
2010-08-02,2010-8-2,8.21,2010,8,2
2010-08-20,2010-8-20,6.73,2010,8,20
2010-08-21,2010-8-21,4.935,2010,8,21
2010-08-22,2010-8-22,5.9,2010,8,22
2010-08-23,2010-8-23,3.3,2010,8,23
2010-08-24,2010-8-24,2.4,2010,8,24
2010-08-25,2010-8-25,5.4,2010,8,25
2010-08-26,2010-8-26,5.38,2010,8,26
2010-08-27,2010-8-27,6.86,2010,8,27
2010-08-28,2010-8-28,3.775,2010,8,28
2010-08-29,2010-8-29,4.185,2010,8,29
2010-08-03,2010-8-3,7.57,2010,8,3
2010-08-30,2010-8-30,3.91,2010,8,30
2010-08-31,2010-8-31,1.17,2010,8,31
2010-08-04,2010-8-4,4.635,2010,8,4
2010-08-05,2010-8-5,12.035,2010,8,5
2010-08-06,2010-8-6,6.75,2010,8,6
2010-08-07,2010-8-7,9.4,2010,8,7
2010-08-08,2010-8-8,8.43,2010,8,8
2010-08-09,2010-8-9,1.94,2010,8,9
2010-09-01,2010-9-1,1.93,2010,9,1
2010-09-10,2010-9-10,1.2,2010,9,10
2010-09-11,2010-9-11,3.04,2010,9,11
2010-09-12,2010-9-12,7.96,2010,9,12
2010-09-13,2010-9-13,2.61,2010,9,13
2010-09-14,2010-9-14,1.445,2010,9,14
2010-09-15,2010-9-15,7.66,2010,9,15
2010-09-16,2010-9-16,7,2010,9,16
2010-09-17,2010-9-17,2.1,2010,9,17
2010-09-18,2010-9-18,4.3,2010,9,18
2010-09-19,2010-9-19,2.8,2010,9,19
2010-09-02,2010-9-2,2.155,2010,9,2
2010-09-20,2010-9-20,4.2,2010,9,20
2010-09-21,2010-9-21,4.04,2010,9,21
2010-09-22,2010-9-22,12.52,2010,9,22
2010-09-23,2010-9-23,21.235,2010,9,23
2010-09-24,2010-9-24,13.535,2010,9,24
2010-09-25,2010-9-25,18.5,2010,9,25
2010-09-26,2010-9-26,11.33,2010,9,26
2010-09-27,2010-9-27,19.735,2010,9,27
2010-09-28,2010-9-28,6.2,2010,9,28
2010-09-29,2010-9-29,3.64,2010,9,29
2010-09-03,2010-9-3,1.4,2010,9,3
2010-09-30,2010-9-30,9.77,2010,9,30
2010-09-04,2010-9-4,2.8,2010,9,4
2010-09-05,2010-9-5,2.785,2010,9,5
2010-09-06,2010-9-6,3.3,2010,9,6
2010-09-07,2010-9-7,1.78,2010,9,7
2010-09-08,2010-9-8,3.195,2010,9,8
2010-09-09,2010-9-9,3.545,2010,9,9
